Specialist,DIAGNOSIS_CODE,ACTIVITY_CODE,ACTIVITY_COUNT_TOTAL,DIAGNOSIS_CODE_COUNT,ACTIVITY_COUNT_AVG,ACTIVITY_COUNT_STDEV,CareProfile_class_code
URO,11,085002,1,342,0.002923977,0.002915427,7
URO,11,087002,23,342,0.06725146,0.0627287,7
URO,11,087042,13,342,0.0380117,0.03656681,7
URO,11,087070,8,342,0.02339181,0.02284464,7
URO,11,120102,1,342,0.002923977,0.002915427,7
URO,11,190011,18,342,0.05263158,0.04986149,1
URO,11,190012,2,342,0.005847953,0.005813755,1
URO,11,190013,23,342,0.06725146,0.0627287,1
URO,11,190014,4,342,0.01169591,0.01155911,99
URO,11,190015,6,342,0.01754386,0.01723607,89
URO,11,190021,5,342,0.01461988,0.01440614,99
URO,11,190055,5,342,0.01461988,0.01440614,2
URO,11,190204,6,342,0.01754386,0.01723607,3
URO,12,039489,1,211,0.004739337,0.004716875,7
URO,12,039680,3,211,0.01421801,0.01401586,6
URO,12,039757,1,211,0.004739337,0.004716875,4
URO,12,039860,4,211,0.01895735,0.01859796,4
URO,12,039865,3,211,0.01421801,0.01401586,4
URO,12,050501,2,211,0.009478673,0.009388828,10
URO,12,070100,4,211,0.01895735,0.01859796,8
URO,12,070116,5,211,0.02369668,0.02313515,8
URO,12,070119,3,211,0.01421801,0.01401586,8
URO,12,070303,8,211,0.03791469,0.03647717,8
URO,12,070307,3,211,0.01421801,0.01401586,8
URO,12,070402,9,211,0.04265403,0.04083466,8
URO,12,070419,7,211,0.03317536,0.03207475,8
URO,12,070426,3,211,0.01421801,0.01401586,8
URO,12,070442,5,211,0.02369668,0.02313515,8
URO,12,070443,5,211,0.02369668,0.02313515,8
URO,12,070468,1,211,0.004739337,0.004716875,8
URO,12,070489,5,211,0.02369668,0.02313515,8
URO,12,070507,4,211,0.01895735,0.01859796,9
URO,12,070689,8,211,0.03791469,0.03647717,8
URO,12,070702,7,211,0.03317536,0.03207475,8
URO,12,070703,1,211,0.004739337,0.004716875,8
URO,12,070715,6,211,0.02843602,0.02762741,8
URO,12,072106,4,211,0.01895735,0.01859796,8
URO,12,072414,2,211,0.009478673,0.009388828,8
URO,12,072417,5,211,0.02369668,0.02313515,8
URO,12,072621,1,211,0.004739337,0.004716875,8
URO,12,072893,2,211,0.009478673,0.009388828,11
URO,12,074110,5,211,0.02369668,0.02313515,8
URO,12,074801,4,211,0.01895735,0.01859796,8
URO,12,074802,3,211,0.01421801,0.01401586,8
URO,12,074891,5,211,0.02369668,0.02313515,8
URO,12,074892,5,211,0.02369668,0.02313515,8
URO,12,074895,3,211,0.01421801,0.01401586,8
URO,12,074896,5,211,0.02369668,0.02313515,8
URO,12,075042,5,211,0.02369668,0.02313515,9
URO,12,075044,2,211,0.009478673,0.009388828,9
URO,12,075045,5,211,0.02369668,0.02313515,9
URO,12,077121,8,211,0.03791469,0.03647717,8
URO,12,078041,1,211,0.004739337,0.004716875,8
URO,12,079017,1,211,0.004739337,0.004716875,8
URO,12,079992,4,211,0.01895735,0.01859796,11
URO,12,085002,2,211,0.009478673,0.009388828,7
URO,12,087002,1,211,0.004739337,0.004716875,7
URO,12,087042,2,211,0.009478673,0.009388828,7
URO,12,087070,5,211,0.02369668,0.02313515,7
URO,12,088311,3,211,0.01421801,0.01401586,7
URO,12,190009,2,211,0.009478673,0.009388828,1
URO,12,190011,5,211,0.02369668,0.02313515,1
URO,12,190012,1,211,0.004739337,0.004716875,1
URO,12,190013,9,211,0.04265403,0.04083466,1
URO,12,190014,1,211,0.004739337,0.004716875,99
URO,12,190015,3,211,0.01421801,0.01401586,89
URO,12,190021,3,211,0.01421801,0.01401586,99
URO,12,190204,6,211,0.02843602,0.02762741,3
URO,14,039680,1,60,0.01666667,0.01638889,6
URO,14,039691,1,60,0.01666667,0.01638889,99
URO,14,050501,1,60,0.01666667,0.01638889,10
URO,14,070116,2,60,0.03333334,0.03222222,8
URO,14,070303,3,60,0.05,0.0475,8
URO,14,070419,2,60,0.03333334,0.03222222,8
URO,14,070442,2,60,0.03333334,0.03222222,8
URO,14,070443,2,60,0.03333334,0.03222222,8
URO,14,070501,1,60,0.01666667,0.01638889,9
URO,14,070689,4,60,0.06666667,0.06222222,8
URO,14,070702,4,60,0.06666667,0.06222222,8
URO,14,070703,4,60,0.06666667,0.06222222,8
URO,14,075042,1,60,0.01666667,0.01638889,9
URO,14,075043,1,60,0.01666667,0.01638889,9
URO,14,077121,4,60,0.06666667,0.06222222,8
URO,14,079017,1,60,0.01666667,0.01638889,8
URO,14,079992,1,60,0.01666667,0.01638889,11
URO,14,080077,1,60,0.01666667,0.01638889,4
URO,14,087042,3,60,0.05,0.0475,7
URO,14,087070,1,60,0.01666667,0.01638889,7
URO,14,120102,3,60,0.05,0.0475,7
URO,14,120161,3,60,0.05,0.0475,7
URO,14,190011,5,60,0.08333334,0.07638889,1
URO,14,190012,1,60,0.01666667,0.01638889,1
URO,14,190013,4,60,0.06666667,0.06222222,1
URO,14,190014,1,60,0.01666667,0.01638889,99
URO,14,190015,1,60,0.01666667,0.01638889,89
URO,14,190021,1,60,0.01666667,0.01638889,99
URO,14,190204,1,60,0.01666667,0.01638889,3
URO,15,070116,1,39,0.02564103,0.02498356,8
URO,15,070303,2,39,0.05128205,0.0486522,8
URO,15,070419,4,39,0.1025641,0.09204471,8
URO,15,070442,3,39,0.07692308,0.07100592,8
URO,15,070443,3,39,0.07692308,0.07100592,8
URO,15,070702,1,39,0.02564103,0.02498356,8
URO,15,072621,1,39,0.02564103,0.02498356,8
URO,15,077121,1,39,0.02564103,0.02498356,8
URO,15,087042,5,39,0.1282051,0.1117686,7
URO,15,087070,4,39,0.1025641,0.09204471,7
URO,15,190011,6,39,0.1538462,0.1301775,1
URO,15,190013,6,39,0.1538462,0.1301775,1
URO,15,190014,1,39,0.02564103,0.02498356,99
URO,15,190035,1,39,0.02564103,0.02498356,2
URO,18,036170,2,143,0.01398601,0.01379041,5
URO,18,039161,1,143,0.006993007,0.006944105,5
URO,18,039492,1,143,0.006993007,0.006944105,7
URO,18,039605,3,143,0.02097902,0.0205389,6
URO,18,039606,3,143,0.02097902,0.0205389,6
URO,18,039607,3,143,0.02097902,0.0205389,6
URO,18,039680,1,143,0.006993007,0.006944105,6
URO,18,039691,2,143,0.01398601,0.01379041,99
URO,18,039757,1,143,0.006993007,0.006944105,4
URO,18,039860,2,143,0.01398601,0.01379041,4
URO,18,039865,1,143,0.006993007,0.006944105,4
URO,18,050501,1,143,0.006993007,0.006944105,10
URO,18,070100,1,143,0.006993007,0.006944105,8
URO,18,070116,2,143,0.01398601,0.01379041,8
URO,18,070119,1,143,0.006993007,0.006944105,8
URO,18,070130,2,143,0.01398601,0.01379041,8
URO,18,070303,4,143,0.02797203,0.02718959,8
URO,18,070307,1,143,0.006993007,0.006944105,8
URO,18,070402,1,143,0.006993007,0.006944105,8
URO,18,070419,13,143,0.09090909,0.08264463,8
URO,18,070421,2,143,0.01398601,0.01379041,8
URO,18,070426,3,143,0.02097902,0.0205389,8
URO,18,070442,6,143,0.04195804,0.04019757,8
URO,18,070443,6,143,0.04195804,0.04019757,8
URO,18,070487,1,143,0.006993007,0.006944105,8
URO,18,070489,1,143,0.006993007,0.006944105,8
URO,18,070689,1,143,0.006993007,0.006944105,8
URO,18,070702,6,143,0.04195804,0.04019757,8
URO,18,070703,1,143,0.006993007,0.006944105,8
URO,18,070707,1,143,0.006993007,0.006944105,8
URO,18,070715,2,143,0.01398601,0.01379041,8
URO,18,072106,1,143,0.006993007,0.006944105,8
URO,18,072417,1,143,0.006993007,0.006944105,8
URO,18,072621,1,143,0.006993007,0.006944105,8
URO,18,074110,1,143,0.006993007,0.006944105,8
URO,18,074802,2,143,0.01398601,0.01379041,8
URO,18,074891,1,143,0.006993007,0.006944105,8
URO,18,074892,1,143,0.006993007,0.006944105,8
URO,18,074895,1,143,0.006993007,0.006944105,8
URO,18,074896,1,143,0.006993007,0.006944105,8
URO,18,075042,1,143,0.006993007,0.006944105,9
URO,18,077121,2,143,0.01398601,0.01379041,8
URO,18,077371,1,143,0.006993007,0.006944105,8
URO,18,079992,1,143,0.006993007,0.006944105,11
URO,18,080001,3,143,0.02097902,0.0205389,7
URO,18,087002,1,143,0.006993007,0.006944105,7
URO,18,087042,5,143,0.03496503,0.03374248,7
URO,18,087070,5,143,0.03496503,0.03374248,7
URO,18,120102,3,143,0.02097902,0.0205389,7
URO,18,120161,2,143,0.01398601,0.01379041,7
URO,18,190009,1,143,0.006993007,0.006944105,1
URO,18,190011,10,143,0.06993007,0.06503986,1
URO,18,190012,1,143,0.006993007,0.006944105,1
URO,18,190013,14,143,0.0979021,0.08831728,1
URO,18,190015,1,143,0.006993007,0.006944105,89
URO,18,190021,1,143,0.006993007,0.006944105,99
URO,18,190035,3,143,0.02097902,0.0205389,2
URO,18,190204,2,143,0.01398601,0.01379041,3
URO,19,087042,2,9,0.2222222,0.1728395,7
URO,19,120102,1,9,0.1111111,0.09876543,7
URO,19,120161,1,9,0.1111111,0.09876543,7
URO,19,190011,2,9,0.2222222,0.1728395,1
URO,19,190013,3,9,0.3333333,0.2222222,1
URO,20,034686,1,91,0.01098901,0.01086825,4
URO,20,035584,1,91,0.01098901,0.01086825,4
URO,20,036047,1,91,0.01098901,0.01086825,5
URO,20,039600,1,91,0.01098901,0.01086825,6
URO,20,039605,1,91,0.01098901,0.01086825,6
URO,20,039606,1,91,0.01098901,0.01086825,6
URO,20,039607,1,91,0.01098901,0.01086825,6
URO,20,039680,3,91,0.03296703,0.03188021,6
URO,20,039692,1,91,0.01098901,0.01086825,99
URO,20,039757,1,91,0.01098901,0.01086825,4
URO,20,039860,3,91,0.03296703,0.03188021,4
URO,20,050501,3,91,0.03296703,0.03188021,10
URO,20,050503,1,91,0.01098901,0.01086825,10
URO,20,070116,1,91,0.01098901,0.01086825,8
URO,20,070402,1,91,0.01098901,0.01086825,8
URO,20,070419,11,91,0.1208791,0.1062674,8
URO,20,070442,5,91,0.05494506,0.0519261,8
URO,20,070443,5,91,0.05494506,0.0519261,8
URO,20,070604,2,91,0.02197802,0.02149499,8
URO,20,070611,2,91,0.02197802,0.02149499,8
URO,20,070689,2,91,0.02197802,0.02149499,8
URO,20,070702,6,91,0.06593407,0.06158676,8
URO,20,070703,1,91,0.01098901,0.01086825,8
URO,20,070715,2,91,0.02197802,0.02149499,8
URO,20,072893,5,91,0.05494506,0.0519261,11
URO,20,075044,1,91,0.01098901,0.01086825,9
URO,20,077121,4,91,0.04395605,0.04202391,8
URO,20,085042,4,91,0.04395605,0.04202391,7
URO,20,087042,1,91,0.01098901,0.01086825,7
URO,20,087070,2,91,0.02197802,0.02149499,7
URO,20,190011,3,91,0.03296703,0.03188021,1
URO,20,190013,8,91,0.08791209,0.08018355,1
URO,20,190014,1,91,0.01098901,0.01086825,99
URO,20,190021,1,91,0.01098901,0.01086825,99
URO,20,190035,2,91,0.02197802,0.02149499,2
URO,20,190204,2,91,0.02197802,0.02149499,3
URO,21,036085,1,569,0.001757469,0.001754381,5
URO,21,036170,4,569,0.007029877,0.006980458,5
URO,21,036194,2,569,0.003514939,0.003502584,6
URO,21,036197,1,569,0.001757469,0.001754381,5
URO,21,039161,5,569,0.008787346,0.008710129,5
URO,21,039172,8,569,0.01405975,0.01386208,4
URO,21,039605,12,569,0.02108963,0.02064486,6
URO,21,039606,12,569,0.02108963,0.02064486,6
URO,21,039607,13,569,0.0228471,0.02232511,6
URO,21,039608,1,569,0.001757469,0.001754381,6
URO,21,039680,7,569,0.01230229,0.01215094,6
URO,21,039691,2,569,0.003514939,0.003502584,99
URO,21,039692,5,569,0.008787346,0.008710129,99
URO,21,039757,2,569,0.003514939,0.003502584,4
URO,21,039860,3,569,0.005272408,0.005244609,4
URO,21,039881,1,569,0.001757469,0.001754381,6
URO,21,050501,3,569,0.005272408,0.005244609,10
URO,21,070100,5,569,0.008787346,0.008710129,8
URO,21,070116,12,569,0.02108963,0.02064486,8
URO,21,070119,6,569,0.01054482,0.01043362,8
URO,21,070303,16,569,0.02811951,0.0273288,8
URO,21,070307,6,569,0.01054482,0.01043362,8
URO,21,070402,22,569,0.03866432,0.03716939,8
URO,21,070419,26,569,0.0456942,0.04360624,8
URO,21,070421,1,569,0.001757469,0.001754381,8
URO,21,070426,7,569,0.01230229,0.01215094,8
URO,21,070442,20,569,0.03514938,0.03391391,8
URO,21,070443,20,569,0.03514938,0.03391391,8
URO,21,070468,2,569,0.003514939,0.003502584,8
URO,21,070489,14,569,0.02460457,0.02399918,8
URO,21,070501,2,569,0.003514939,0.003502584,9
URO,21,070505,1,569,0.001757469,0.001754381,9
URO,21,070507,1,569,0.001757469,0.001754381,9
URO,21,070604,5,569,0.008787346,0.008710129,8
URO,21,070611,5,569,0.008787346,0.008710129,8
URO,21,070689,12,569,0.02108963,0.02064486,8
URO,21,070702,18,569,0.03163445,0.03063371,8
URO,21,070703,3,569,0.005272408,0.005244609,8
URO,21,070715,12,569,0.02108963,0.02064486,8
URO,21,070718,1,569,0.001757469,0.001754381,8
URO,21,070802,2,569,0.003514939,0.003502584,8
URO,21,072106,5,569,0.008787346,0.008710129,8
URO,21,072414,1,569,0.001757469,0.001754381,8
URO,21,072417,13,569,0.0228471,0.02232511,8
URO,21,072893,2,569,0.003514939,0.003502584,11
URO,21,074110,13,569,0.0228471,0.02232511,8
URO,21,074801,2,569,0.003514939,0.003502584,8
URO,21,074802,7,569,0.01230229,0.01215094,8
URO,21,074891,13,569,0.0228471,0.02232511,8
URO,21,074892,13,569,0.0228471,0.02232511,8
URO,21,074895,6,569,0.01054482,0.01043362,8
URO,21,074896,14,569,0.02460457,0.02399918,8
URO,21,075042,5,569,0.008787346,0.008710129,9
URO,21,075043,1,569,0.001757469,0.001754381,9
URO,21,075045,2,569,0.003514939,0.003502584,9
URO,21,077121,14,569,0.02460457,0.02399918,8
URO,21,078041,2,569,0.003514939,0.003502584,8
URO,21,079017,2,569,0.003514939,0.003502584,8
URO,21,079992,3,569,0.005272408,0.005244609,11
URO,21,080001,10,569,0.01757469,0.01726582,7
URO,21,087002,21,569,0.03690685,0.03554474,7
URO,21,087042,16,569,0.02811951,0.0273288,7
URO,21,087070,6,569,0.01054482,0.01043362,7
URO,21,088311,1,569,0.001757469,0.001754381,7
URO,21,190009,2,569,0.003514939,0.003502584,1
URO,21,190011,18,569,0.03163445,0.03063371,1
URO,21,190012,3,569,0.005272408,0.005244609,1
URO,21,190013,29,569,0.05096661,0.04836901,1
URO,21,190014,1,569,0.001757469,0.001754381,99
URO,21,190015,7,569,0.01230229,0.01215094,89
URO,21,190021,14,569,0.02460457,0.02399918,99
URO,21,190035,1,569,0.001757469,0.001754381,2
URO,21,190055,2,569,0.003514939,0.003502584,2
URO,21,190204,17,569,0.02987698,0.02898434,3
URO,21,192850,2,569,0.003514939,0.003502584,12
URO,24,036581,1,52,0.01923077,0.01886095,4
URO,24,039448,1,52,0.01923077,0.01886095,6
URO,24,039860,1,52,0.01923077,0.01886095,4
URO,24,039865,1,52,0.01923077,0.01886095,4
URO,24,039881,1,52,0.01923077,0.01886095,6
URO,24,050501,1,52,0.01923077,0.01886095,10
URO,24,050503,1,52,0.01923077,0.01886095,10
URO,24,050507,1,52,0.01923077,0.01886095,10
URO,24,070100,2,52,0.03846154,0.03698225,8
URO,24,070116,1,52,0.01923077,0.01886095,8
URO,24,070119,1,52,0.01923077,0.01886095,8
URO,24,070303,2,52,0.03846154,0.03698225,8
URO,24,070307,1,52,0.01923077,0.01886095,8
URO,24,070402,1,52,0.01923077,0.01886095,8
URO,24,070419,1,52,0.01923077,0.01886095,8
URO,24,070426,1,52,0.01923077,0.01886095,8
URO,24,070442,1,52,0.01923077,0.01886095,8
URO,24,070443,1,52,0.01923077,0.01886095,8
URO,24,070489,1,52,0.01923077,0.01886095,8
URO,24,070507,1,52,0.01923077,0.01886095,9
URO,24,070689,1,52,0.01923077,0.01886095,8
URO,24,070702,1,52,0.01923077,0.01886095,8
URO,24,070715,1,52,0.01923077,0.01886095,8
URO,24,072106,2,52,0.03846154,0.03698225,8
URO,24,072417,1,52,0.01923077,0.01886095,8
URO,24,074110,1,52,0.01923077,0.01886095,8
URO,24,074801,2,52,0.03846154,0.03698225,8
URO,24,074802,1,52,0.01923077,0.01886095,8
URO,24,074891,1,52,0.01923077,0.01886095,8
URO,24,074892,1,52,0.01923077,0.01886095,8
URO,24,074895,1,52,0.01923077,0.01886095,8
URO,24,074896,1,52,0.01923077,0.01886095,8
URO,24,075042,2,52,0.03846154,0.03698225,9
URO,24,075045,1,52,0.01923077,0.01886095,9
URO,24,077121,1,52,0.01923077,0.01886095,8
URO,24,079992,2,52,0.03846154,0.03698225,11
URO,24,190011,1,52,0.01923077,0.01886095,1
URO,24,190013,6,52,0.1153846,0.102071,1
URO,24,190014,1,52,0.01923077,0.01886095,99
URO,24,190015,2,52,0.03846154,0.03698225,89
URO,29,039860,2,11,0.1818182,0.1487603,4
URO,29,050501,1,11,0.09090909,0.08264463,10
URO,29,070303,1,11,0.09090909,0.08264463,8
URO,29,087042,1,11,0.09090909,0.08264463,7
URO,29,190011,1,11,0.09090909,0.08264463,1
URO,29,190013,5,11,0.4545455,0.2479339,1
URO,30,033722,3,1044,0.002873563,0.002865306,5
URO,30,034690,1,1044,0.0009578544,0.0009569369,4
URO,30,036170,3,1044,0.002873563,0.002865306,5
URO,30,036220,3,1044,0.002873563,0.002865306,5
URO,30,036221,1,1044,0.0009578544,0.0009569369,5
URO,30,036223,13,1044,0.01245211,0.01229705,5
URO,30,036252,2,1044,0.001915709,0.001912039,5
URO,30,036253,1,1044,0.0009578544,0.0009569369,5
URO,30,036257,1,1044,0.0009578544,0.0009569369,5
URO,30,036581,1,1044,0.0009578544,0.0009569369,4
URO,30,039492,2,1044,0.001915709,0.001912039,7
URO,30,039600,3,1044,0.002873563,0.002865306,6
URO,30,039603,1,1044,0.0009578544,0.0009569369,6
URO,30,039604,3,1044,0.002873563,0.002865306,6
URO,30,039605,9,1044,0.00862069,0.008546374,6
URO,30,039606,9,1044,0.00862069,0.008546374,6
URO,30,039607,15,1044,0.01436782,0.01416138,6
URO,30,039608,10,1044,0.009578544,0.009486795,6
URO,30,039680,4,1044,0.003831418,0.003816738,6
URO,30,039692,16,1044,0.01532567,0.01509079,99
URO,30,039757,8,1044,0.007662835,0.007604116,4
URO,30,039837,2,1044,0.001915709,0.001912039,4
URO,30,039860,70,1044,0.06704981,0.06255413,4
URO,30,039865,4,1044,0.003831418,0.003816738,4
URO,30,039881,5,1044,0.004789272,0.004766335,6
URO,30,039888,46,1044,0.0440613,0.04211991,6
URO,30,050501,25,1044,0.02394636,0.02337293,10
URO,30,050503,6,1044,0.005747126,0.005714097,10
URO,30,050507,1,1044,0.0009578544,0.0009569369,10
URO,30,070100,3,1044,0.002873563,0.002865306,8
URO,30,070116,16,1044,0.01532567,0.01509079,8
URO,30,070119,4,1044,0.003831418,0.003816738,8
URO,30,070303,21,1044,0.02011494,0.01971033,8
URO,30,070307,4,1044,0.003831418,0.003816738,8
URO,30,070402,14,1044,0.01340996,0.01323013,8
URO,30,070419,50,1044,0.04789272,0.04559901,8
URO,30,070426,7,1044,0.006704981,0.006660024,8
URO,30,070442,46,1044,0.0440613,0.04211991,8
URO,30,070443,46,1044,0.0440613,0.04211991,8
URO,30,070468,2,1044,0.001915709,0.001912039,8
URO,30,070487,2,1044,0.001915709,0.001912039,8
URO,30,070489,13,1044,0.01245211,0.01229705,8
URO,30,070507,4,1044,0.003831418,0.003816738,9
URO,30,070604,11,1044,0.0105364,0.01042538,8
URO,30,070611,11,1044,0.0105364,0.01042538,8
URO,30,070689,12,1044,0.01149425,0.01136214,8
URO,30,070702,46,1044,0.0440613,0.04211991,8
URO,30,070703,14,1044,0.01340996,0.01323013,8
URO,30,070707,5,1044,0.004789272,0.004766335,8
URO,30,070715,24,1044,0.02298851,0.02246003,8
URO,30,071105,1,1044,0.0009578544,0.0009569369,9
URO,30,071118,1,1044,0.0009578544,0.0009569369,9
URO,30,072106,3,1044,0.002873563,0.002865306,8
URO,30,072410,3,1044,0.002873563,0.002865306,8
URO,30,072414,6,1044,0.005747126,0.005714097,8
URO,30,072417,6,1044,0.005747126,0.005714097,8
URO,30,072621,4,1044,0.003831418,0.003816738,8
URO,30,072630,1,1044,0.0009578544,0.0009569369,8
URO,30,072893,2,1044,0.001915709,0.001912039,11
URO,30,074110,4,1044,0.003831418,0.003816738,8
URO,30,074801,1,1044,0.0009578544,0.0009569369,8
URO,30,074802,4,1044,0.003831418,0.003816738,8
URO,30,074891,8,1044,0.007662835,0.007604116,8
URO,30,074892,6,1044,0.005747126,0.005714097,8
URO,30,074895,6,1044,0.005747126,0.005714097,8
URO,30,074896,11,1044,0.0105364,0.01042538,8
URO,30,075042,9,1044,0.00862069,0.008546374,9
URO,30,075044,2,1044,0.001915709,0.001912039,9
URO,30,075045,4,1044,0.003831418,0.003816738,9
URO,30,076871,4,1044,0.003831418,0.003816738,8
URO,30,077121,28,1044,0.02681992,0.02610062,8
URO,30,077371,3,1044,0.002873563,0.002865306,8
URO,30,079017,7,1044,0.006704981,0.006660024,8
URO,30,079992,9,1044,0.00862069,0.008546374,11
URO,30,080001,1,1044,0.0009578544,0.0009569369,7
URO,30,085002,4,1044,0.003831418,0.003816738,7
URO,30,085042,2,1044,0.001915709,0.001912039,7
URO,30,085090,1,1044,0.0009578544,0.0009569369,7
URO,30,087042,13,1044,0.01245211,0.01229705,7
URO,30,087070,12,1044,0.01149425,0.01136214,7
URO,30,088311,1,1044,0.0009578544,0.0009569369,7
URO,30,190011,33,1044,0.0316092,0.03061005,1
URO,30,190012,2,1044,0.001915709,0.001912039,1
URO,30,190013,145,1044,0.1388889,0.1195988,1
URO,30,190014,1,1044,0.0009578544,0.0009569369,99
URO,30,190015,8,1044,0.007662835,0.007604116,89
URO,30,190021,22,1044,0.0210728,0.02062873,99
URO,30,190035,2,1044,0.001915709,0.001912039,2
URO,30,190204,32,1044,0.03065134,0.02971184,3
URO,30,190370,4,1044,0.003831418,0.003816738,15
URO,30,190404,1,1044,0.0009578544,0.0009569369,15
URO,30,192850,4,1044,0.003831418,0.003816738,12
URO,31,036201,1,104,0.009615385,0.009522929,6
URO,31,036202,1,104,0.009615385,0.009522929,5
URO,31,036261,2,104,0.01923077,0.01886095,5
URO,31,036520,3,104,0.02884615,0.02801405,5
URO,31,039605,3,104,0.02884615,0.02801405,6
URO,31,039606,3,104,0.02884615,0.02801405,6
URO,31,039607,4,104,0.03846154,0.03698225,6
URO,31,039608,2,104,0.01923077,0.01886095,6
URO,31,039692,4,104,0.03846154,0.03698225,99
URO,31,039757,1,104,0.009615385,0.009522929,4
URO,31,039837,1,104,0.009615385,0.009522929,4
URO,31,039860,2,104,0.01923077,0.01886095,4
URO,31,039865,1,104,0.009615385,0.009522929,4
URO,31,039881,1,104,0.009615385,0.009522929,6
URO,31,050501,4,104,0.03846154,0.03698225,10
URO,31,050503,1,104,0.009615385,0.009522929,10
URO,31,070100,1,104,0.009615385,0.009522929,8
URO,31,070116,2,104,0.01923077,0.01886095,8
URO,31,070303,3,104,0.02884615,0.02801405,8
URO,31,070402,1,104,0.009615385,0.009522929,8
URO,31,070419,4,104,0.03846154,0.03698225,8
URO,31,070442,5,104,0.04807692,0.04576553,8
URO,31,070443,5,104,0.04807692,0.04576553,8
URO,31,070604,3,104,0.02884615,0.02801405,8
URO,31,070611,3,104,0.02884615,0.02801405,8
URO,31,070702,6,104,0.05769231,0.05436391,8
URO,31,070715,3,104,0.02884615,0.02801405,8
URO,31,072106,1,104,0.009615385,0.009522929,8
URO,31,072621,1,104,0.009615385,0.009522929,8
URO,31,074801,1,104,0.009615385,0.009522929,8
URO,31,075042,2,104,0.01923077,0.01886095,9
URO,31,077121,2,104,0.01923077,0.01886095,8
URO,31,079992,2,104,0.01923077,0.01886095,11
URO,31,087070,2,104,0.01923077,0.01886095,7
URO,31,190011,4,104,0.03846154,0.03698225,1
URO,31,190013,7,104,0.0673077,0.06277737,1
URO,31,190015,1,104,0.009615385,0.009522929,89
URO,31,190021,4,104,0.03846154,0.03698225,99
URO,31,190204,6,104,0.05769231,0.05436391,3
URO,31,192850,1,104,0.009615385,0.009522929,12
URO,32,036221,1,676,0.00147929,0.001477102,5
URO,32,036223,1,676,0.00147929,0.001477102,5
URO,32,036520,1,676,0.00147929,0.001477102,5
URO,32,036556,1,676,0.00147929,0.001477102,5
URO,32,039492,1,676,0.00147929,0.001477102,7
URO,32,039605,1,676,0.00147929,0.001477102,6
URO,32,039606,1,676,0.00147929,0.001477102,6
URO,32,039607,2,676,0.00295858,0.002949827,6
URO,32,039608,1,676,0.00147929,0.001477102,6
URO,32,039692,2,676,0.00295858,0.002949827,99
URO,32,039757,2,676,0.00295858,0.002949827,4
URO,32,039837,17,676,0.02514793,0.02451551,4
URO,32,039860,40,676,0.0591716,0.05567032,4
URO,32,039865,26,676,0.03846154,0.03698225,4
URO,32,039881,4,676,0.00591716,0.005882147,6
URO,32,039887,14,676,0.02071006,0.02028115,6
URO,32,050501,17,676,0.02514793,0.02451551,10
URO,32,050503,1,676,0.00147929,0.001477102,10
URO,32,070003,2,676,0.00295858,0.002949827,9
URO,32,070100,6,676,0.00887574,0.008796961,8
URO,32,070116,1,676,0.00147929,0.001477102,8
URO,32,070119,1,676,0.00147929,0.001477102,8
URO,32,070303,79,676,0.1168639,0.1032067,8
URO,32,070307,1,676,0.00147929,0.001477102,8
URO,32,070402,1,676,0.00147929,0.001477102,8
URO,32,070419,5,676,0.00739645,0.007341742,8
URO,32,070426,2,676,0.00295858,0.002949827,8
URO,32,070442,4,676,0.00591716,0.005882147,8
